Nombre,Liga,Club,Posición,Puntos,Unnamed: 5,prueba_id,Titulo,Fecha,Categoria,Arma,Genero,Tipo
GARCIA LOPEZ JORGE DAVID,BOGOTA,SABRE D´OR,6.0,14.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
REYES ALVAREZ MANUEL ALEJANDRO,TOLIMA,PRET,7.0,14.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
LOMBANA MARTINEZ SIMON,ANTIOQUIA,TIZONA ANTIOQUIA,8.0,14.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
LOZANO MONTOYA MICHAEL AUGUSTO,TOLIMA,C.D.E.,9.0,8.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
ZEA QUINTERO GERMAN ELIAS,BOGOTA,BRAVENESS,10.0,8.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
BERRIO OBREGON ANDRES,VALLE,SAN SEBASTIAN,11.0,8.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
TORRES MARTINEZ NIKOLAI FELIPE,CUNDINAMARCA,GUARDIA REAL,12.0,8.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
GARCIA VALENCIA JUAN MANUEL,CALDAS,TOUCHE,13.0,8.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
COLLAZOS BEDOYA JUAN CAMILO,ANTIOQUIA,FENCING,14.0,8.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
PINZÓN GUERRA JORGE ANDRÉS,ANTIOQUIA,FENCING,15.0,8.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
URIBE ARCILA DANIEL,RISARALDA,SABLESDEPAZ,16.0,8.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
RAMIREZ QUINTERO JUAN DIEGO,CUNDINAMARCA,MONTEPINCIO,17.0,4.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
VERGARA LEAL DANIEL,TOLIMA,C.D.E.,18.0,4.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
MENESES CARVAJAL ANDRES FELIPE,ANTIOQUIA,TIZONA ANTIOQUIA,19.0,4.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
MARTINEZ HERNANDEZ ALEJADNDRO ALEJANDRO,BOGOTA,ARES,20.0,4.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
AVELLA DE LA ROSA JERONIMO,CUNDINAMARCA,GUARDIA REAL,21.0,4.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
ZEA MORALES HENRY GERMAN,BOGOTA,BRAVENESS,22.0,4.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
NIEVA CASTAÑEDA MANUEL FERNANDO,VALLE,SAN SEBASTIAN,23.0,4.0,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
GARCES MAFLA SERGIO,VALLE,OLGA QUEVEDO,,,,2071,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
PRIETO ALJURE TATIANA CATALINA,BOGOTA,MOSQUETEROS,1.0,32.0,,2072,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
PINEDA VALENCIA JULIANA,BOGOTA,ARES,2.0,26.0,,2072,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
GUERRA ACOSTA LAURA JULIETH,ANTIOQUIA,TIZONA ANTIOQUIA,3.0,20.0,,2072,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
ORJUELA MENDOZA ANGELA CRISTINA,BOGOTA,ARES,3.0,20.0,,2072,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
CANO JIMENEZ GABRIELA,VALLE,PORTHOS CLUB VALLE,5.0,14.0,,2072,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
MONROY HERRERA GABRIELA,BOGOTA,FORZA,6.0,14.0,,2072,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
SANDOVAL DÍAZ MARÍA ANGÉLICA,BOGOTA,MOSQUETEROS,7.0,14.0,,2072,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
MORA HURTADO VALENTINA,VALLE,PORTHOS CLUB VALLE,8.0,14.0,,2072,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
RAMIREZ QUINTERO ANA MARIA,CUNDINAMARCA,MONTEPINCIO,9.0,8.0,,2072,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
VARGAS LEÓN CAROLINA MARÍA,BOGOTA,MOSQUETEROS,10.0,8.0,,2072,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
RINCON ARENAS LUISA FERNANDA,TOLIMA,C.D.E.,11.0,8.0,,2072,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
SANTAMARIA TRUJILLO MANUELA ISABEL,BOGOTA,ARES,12.0,8.0,,2072,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
VARGAS MARTINEZ GABRIELA,TOLIMA,C.D.E.,13.0,8.0,,2072,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
GONZÁLEZ ORJUELA ANA CATALINA,TOLIMA,C.D.E.,,,,2072,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
CUELLAR PEÑA SEBASTIAN,VALLE,PORTHOS CLUB VALLE,1.0,32.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
GONZALEZ ROMERO EDWIN FILIBERTO,CUNDINAMARCA,FUSAFENCING,2.0,26.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
PINZON GUERRA ALEJANDRO,ANTIOQUIA,FENCING,3.0,20.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
VARGAS ESCOBAR EMILIO,BOGOTA,ARES,3.0,20.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
SANCHEZ BERMUDEZ MILLER ELIOT,TOLIMA,C.I.E,5.0,14.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
PALACIOS MURILLO MARIO ALBERTO,VALLE,PORTHOS CLUB VALLE,6.0,14.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
CARDONA PINEDA JACOB,ANTIOQUIA,TIZONA ANTIOQUIA,7.0,14.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
CRUZ GARROTE MANUEL SANTIAGO,CUNDINAMARCA,FUSAFENCING,8.0,14.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
SEPULVEDA ROMERO DANIEL ALEJANDRO,BOGOTA,SABRE D´OR,9.0,8.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
VELASCO VALENCIA HARRY,VALLE,PORTHOS CLUB VALLE,10.0,8.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
FANG VALBUENA MARIO DANIEL,BOGOTA,MOSQUETEROS,11.0,8.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
PACHECO CORTES JUAN SEBASTIAN,VALLE,PORTHOS CLUB VALLE,12.0,8.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
MARQUINEZ JIMENEZ SANTIAGO,VALLE,PORTHOS CLUB VALLE,13.0,8.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
ARANGO LONDOÑO NICOLAS,ANTIOQUIA,FENCING,14.0,8.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
TEZNA NUÑEZ JOHAN ALFONSO,VALLE,SAN SEBASTIAN,15.0,8.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
NAJAR VALENCIA DIEGO ANDRÉS,CUNDINAMARCA,FUSAFENCING,16.0,8.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
CARRASCO SANTAMARIA CARLOS JULIAN,TOLIMA,SAS,17.0,4.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
ARENAS GARZON JULIAN STEVEN,VALLE,SAN SEBASTIAN,18.0,4.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
CARRASCO SANTAMARIA KEVIN SANTIAGO,TOLIMA,SAS,19.0,4.0,,2073,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,MASCULINO,INDIVIDUAL
PACHÓN NIÑO SANTIAGO,BOGOTA,FORZA,1.0,32.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
GRAJALES MENA MIGUEL ANGEL,VALLE,PORTHOS CLUB VALLE,2.0,26.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
GOMEZ NOVOA ANDRES FELIPE,CALDAS,TOUCHE,3.0,20.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
MURILLO DIAZ JORGE EDUARDO,VALLE,PORTHOS CLUB VALLE,3.0,20.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
URIBE GÓMEZ SEBASTIÁN JAVIER,CUNDINAMARCA,EXCALIBUR MADRID,5.0,14.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
VARGAS ESCOBAR TOMÁS,BOGOTA,ARES,6.0,14.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
GAVIRIA BOCANEGRA WILSON,VALLE,VENCEDORES,7.0,14.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
CASTRO GONZÁLEZ MIGUEL ÁNGEL,VENEZUELA,VENEZUELA,8.0,14.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
VILLA CASTILLO GABRIEL FELIPE,VALLE,SAN SEBASTIAN,9.0,8.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
QUEVEDO RODRIGUEZ ANDRES DAVID,CUNDINAMARCA,ARAMIS,10.0,8.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
BOLAÑOS CAMACHO ALEJANDRO,VALLE,SAN SEBASTIAN,11.0,8.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
QUEVEDO RODRIGUEZ IVAN DARIO,CUNDINAMARCA,ARAMIS,12.0,8.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
TEZNA CHILITO SONNY STEVEN,RISARALDA,HEROESDEROMA,13.0,8.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
CAMAYO ROSERO ANDRES CAMILO,VALLE,PORTHOS CLUB VALLE,14.0,8.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
SANCHEZ MONTOYA JUAN DAVID,TOLIMA,C.D.E.,15.0,8.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
GOMEZ PLAZAS CARLOS FELIPE,CUNDINAMARCA,EXCALIBUR MADRID,16.0,8.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
BONILLA CRIOLLO JOSÉ SANTIAGO,BOGOTA,FORZA,17.0,4.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
GARZON RAMIREZ LUIS ANDRES FELIPE,CALDAS,TOUCHE,18.0,4.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
MELO GUZMAN JOHN ANDRES,TOLIMA,C.D.E.,19.0,4.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
MUÑOZ PORTILLA MIGUEL DAVID,VALLE,SAN SEBASTIAN,20.0,4.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
URIBE GÓMEZ SANTIAGO,CUNDINAMARCA,EXCALIBUR MADRID,21.0,4.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
QUINTERO LAVERDE JUAN DAVID,VALLE,VENCEDORES,22.0,4.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
LÓPEZ CASTAÑO CARLOS EDUARDO,RISARALDA,SUEÑOSDECAMPEON,23.0,4.0,,2074,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
JARAMILLO QUEVEDO MARIA DE LOS ANGELES,VALLE,OLGA QUEVEDO,1.0,32.0,,2075,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
NUSA VASQUEZ MARÍA DEL MAR,BOGOTA,SABRE D´OR,2.0,26.0,,2075,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
PIEDRAHITA GOMEZ ALEJANDRA,ANTIOQUIA,FENCING,3.0,20.0,,2075,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
SALAZAR ALDANA SUSANA,ANTIOQUIA,TIZONA ANTIOQUIA,3.0,20.0,,2075,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
RÍOS ENCIZO ARIADNA,VALLE,OLGA QUEVEDO,5.0,14.0,,2075,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
TRIANA CEBALLOS VALENTINA,VALLE,OLGA QUEVEDO,6.0,14.0,,2075,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
TOVAR KARAINDROS ORIANA,BOGOTA,SABRE D´OR,7.0,14.0,,2075,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
GONZALEZ RODRÍGUEZ ISABELLA,ANTIOQUIA,TIZONA ANTIOQUIA,8.0,14.0,,2075,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
CASTRO NIAMPIRA PAULA ISABELLA,CUNDINAMARCA,GUARDIA REAL,9.0,8.0,,2075,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
QUEVEDO RODRIGUEZ VALENTINA,CUNDINAMARCA,ARAMIS,10.0,8.0,,2075,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
MILA 0 JESSICA,ANTIOQUIA,TIZONA ANTIOQUIA,11.0,8.0,,2075,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
TAMAYO PACHON ANGELA MARIA,CUNDINAMARCA,ARAMIS,11.0,8.0,,2075,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
MINA LOZANO CLAUDIA PATRICIA,VALLE,VENCEDORES,13.0,8.0,,2075,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
TORRES CASTAÑEDA KAREN AYLEEN,CUNDINAMARCA,GLADIUS,14.0,8.0,,2075,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
GUTIERREZ RODRIGUEZ MARIA FERNANDA,RISARALDA,SUEÑOSDECAMPEON,1.0,32.0,,2076,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,FEMENINO,INDIVIDUAL
ALDERETE CHAVEZ ANA MARIA,VALLE,PORTHOS CLUB VALLE,2.0,26.0,,2076,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,FEMENINO,INDIVIDUAL
BELTRAN ROJAS VALENTINA,VALLE,VENCEDORES,3.0,20.0,,2076,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,FEMENINO,INDIVIDUAL
CUÉLLAR RIVEROS EYLLEN KATHERINE,RISARALDA,SUEÑOSDECAMPEON,3.0,20.0,,2076,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GARTNER HENAO DIANA MARITZA,RISARALDA,SUEÑOSDECAMPEON,5.0,14.0,,2076,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GUTIERREZ GUARIN MARIA JOSE,TOLIMA,SAS,6.0,14.0,,2076,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,FEMENINO,INDIVIDUAL
RODRIGUEZ SANTAMARIA MARIA JOSE,CUNDINAMARCA,FUSAFENCING,7.0,14.0,,2076,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,FEMENINO,INDIVIDUAL
LONDOÑO GONZALEZ VALENTINA,VALLE,CELTAS,8.0,14.0,,2076,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,FEMENINO,INDIVIDUAL
TRIANA REYES ISABELLA,TOLIMA,SAS,9.0,8.0,,2076,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,FEMENINO,INDIVIDUAL
ECHEVERRI AGUIRRE KAREN DAYANNA,RISARALDA,SUEÑOSDECAMPEON,10.0,8.0,,2076,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,FEMENINO,INDIVIDUAL
RESTREPO CARDONA ISABEL,ANTIOQUIA,TIZONA ANTIOQUIA,11.0,8.0,,2076,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GAMBOA ANDRADE MARIANA,TOLIMA,SAS,12.0,8.0,,2076,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,FEMENINO,INDIVIDUAL
SOLANO RAMIREZ CLAUDIA PATRICIA,VALLE,SAN SEBASTIAN,13.0,8.0,,2076,"Copa Nal Interligas e Interclubes,Precadete,Cadete,Juvenil y Mayores Indiv y Equi",12-06-2022,MAYORES,SABLE,FEMENINO,INDIVIDUAL
RODRIGUEZ QUEVEDO JHON EDISON,VALLE,OLGA QUEVEDO,1.0,64.0,,2206,"Gran Campeonato Nal Mayores y Cat M9, M11 y M13",13-08-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
CASTILLO GUTIERREZ JUAN ANDRES,CUNDINAMARCA,GUARDIA REAL,2.0,52.0,,2206,"Gran Campeonato Nal Mayores y Cat M9, M11 y M13",13-08-2022,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
